pgChr	pgOrd	pgID	OutgroupAlnPercMean	BahahaTaipingensisF0	BahahaTaipingensisF1	BahahaTaipingensisM0	BahahaTaipingensisM1
3	3238	18545	0.91726640645246	1	1	1	1
3	3239	18546	0.84988175817065	1	1	1	1
3	3240	18547	0.93018098378369	1	1	1	1
3	3241	18548	0.90480189323113	1	1	1	1
3	3242	18549	0.58017823467636	1	1	1	1
3	3245	18552	0.68762494051884	1	1	1	1
3	3246	18553	0.98735836810565	1	1	1	1
3	3248	18554	0.94509975377245	1	1	1	1
3	3249	18555	0.94768601804784	1	1	1	1
3	3250	18556	0.64058021175842	1	1	1	1
3	3252	18557	0.89032699499235	1	1	1	1
3	3253	18558	0.94598308656523	1	1	1	1
3	3256	18559	0.7237324545553	1	1	1	1
3	3257	18560	0.88735901325959	1	1	1	1
3	3258	18561	0.7875190110963	1	1	1	1
3	3259	18562	0.92053391453966	1	1	1	1
3	3260	18563	0.90335142642272	1	1	1	1
3	3261	18564	0.6311711843202	1	1	1	1
3	3263	18565	0.95947712418301	1	1	1	1
3	3264	18566	0.88561196549249	1	1	1	1
3	3265	18567	0.93926741603268	1	1	1	1
3	3267	18568	0.88257164009244	1	1	1	1
3	3268	18569	0.80223455487672	1	1	1	1
3	3269	18570	0.84680987335704	1	1	1	1
3	3271	18572	0.78394300156087	1	1	1	1
3	3272	18573	0.96568255377737	1	1	1	1
3	3273	18574	0.98028571428571	1	1	1	1
3	3274	18575	0.92729304593711	1	1	1	1
3	3275	18576	0.92827004219409	1	1	1	1
3	3276	18577	0.658805588095	1	1	1	1
3	3277	18578	0.52510885887475	1	1	1	1
3	3278	18579	0.5725940602079	1	1	1	1
3	3279	18580	0.71538051335101	1	1	1	1
3	3280	18581	0.82735064003607	1	1	1	1
3	3281	18582	0.7735769409729	1	1	1	1
3	3282	18583	0.90566460191801	1	1	1	1
3	3283	18584	0.87380875650449	1	1	1	1
3	3284	18585	0.78947067992711	1	1	1	1
3	3285	18586	0.93664756319694	1	1	1	1
3	3286	18587	0.96687199456831	1	1	1	1
3	3287	18588	0.98501138666849	1	1	1	1
3	3288	18589	0.83794231596548	1	1	1	1
3	3289	18590	0.86744345440632	1	1	1	1
3	3290	18591	0.69660419199126	1	1	1	1
3	3291	18592	0.89181434127662	1	1	1	1
3	3292	18593	0.94021960348975	1	1	1	1
3	3293	18594	0.86191815762211	1	1	1	1
3	3296	18597	0.78515398531408	1	1	1	1
3	3297	18598	0.71457253625307	1	1	1	1
3	3298	18599	0.96629665379665	1	1	1	1
3	3300	18601	0.86807679594437	1	1	1	1
3	3301	18602	0.93043649191698	1	1	1	1
3	3302	18603	0.820346452114	1	1	1	1
3	3303	18604	0.92005286398966	1	1	1	1
3	3304	18605	0.96988636363636	1	1	1	1
3	3305	18606	0.97616224941561	1	1	1	1
3	3306	18607	0.89178885161653	1	1	1	1
3	3307	18608	0.85351259397784	1	1	1	1
3	3308	18609	0.94410049583961	1	1	1	1
3	3309	18610	0.92146235060086	1	1	1	1
3	3310	18611	0.91741339901276	1	1	1	1
3	3311	18612	0.84358755207831	1	1	1	1
3	3312	18613	0.80426194547977	1	1	1	1
3	3313	18614	0.75853973115787	1	1	1	1
3	3315	18615	0.7248166386682	1	1	1	1
3	3317	18617	0.7527408439123	1	1	1	1
3	3318	18618	0.92544541401031	1	1	1	1
3	3319	18619	0.95053177806098	1	1	1	1
3	3320	18620	0.85212336914579	1	1	1	1
3	3321	18621	0.68768804102902	1	1	1	1
3	3322	18622	0.87835815784968	1	1	1	1
3	3323	18623	0.72357930284562	1	1	1	1
3	3324	18624	0.85513571926572	1	1	1	1
3	3326	18626	0.94654984236455	1	1	1	1
3	3327	18627	0.60268230662444	1	1	1	1
3	3329	18629	0.91703739658435	1	1	1	1
3	3330	18630	0.64459949504826	1	1	1	1
3	3331	18631	0.63697242111779	1	1	1	1
3	3332	18632	0.87943385319103	1	1	1	1
3	3333	18633	0.86938165037587	1	1	1	1
3	3334	18634	0.89456051502212	1	1	1	1
3	3335	18635	0.67901034474315	1	1	1	1
3	3336	18636	0.85933058718914	1	1	1	1
3	3337	18637	0.71214147449897	1	1	1	1
3	3339	18639	0.8462774569486	1	1	1	1
3	3341	18641	0.7874330133902	1	1	1	1
3	3342	18642	0.92770338299689	1	1	1	1
3	3343	18643	0.9150196534352	1	1	1	1
3	3344	18644	0.87356726040732	1	1	1	1
3	3345	18645	0.31719176871846	1	1	1	1
3	3346	18646	0.8480816002471	1	1	1	1
3	3347	18647	0.92505891005253	1	1	1	1
3	3348	18648	0.92517596012767	1	1	1	1
3	3349	18649	0.6451218311534	1	1	1	1
3	3350	18650	0.92608103429795	1	1	1	1
3	3352	18652	0.93553882850531	1	1	1	1
3	3354	18654	0.94569048111067	1	1	1	1
3	3355	18655	0.9451195183379	1	1	1	1
3	3356	18656	0.88361842823822	1	1	1	1
3	3357	18657	0.91111546579106	1	1	1	1
3	3361	18660	0.96141709173988	1	1	1	1
3	3363	18662	0.94444940541195	1	1	1	1
3	3365	18664	0.91190416047677	1	1	1	1
3	3368	18667	0.92890701489732	1	1	1	1
3	3369	18668	0.68644711535124	1	1	1	1
3	3370	18669	0.94165916810854	1	1	1	1
3	3371	18670	0.53151652718198	1	1	1	1
3	3372	18671	0.29757802734247	1	1	1	1
3	3373	18672	0.93183670326565	1	1	1	1
3	3374	18673	0.90390151026204	1	1	1	1
3	3375	18674	0.86190937814161	1	1	1	1
3	3376	18675	0.94479708959992	1	1	1	1
3	3377	18676	0.94955046222656	1	1	1	1
3	3378	18677	0.18104241700514	1	1	1	1
3	3379	18678	0.90916176302262	1	1	1	1
3	3380	18679	0.82095168173073	1	1	1	1
3	3381	18680	0.93142543618765	1	1	1	1
3	3382	18681	0.98419540229885	1	1	1	1
3	3384	18683	0.42200966216962	1	1	1	1
3	3385	18684	0.72055798912535	1	1	1	1
3	3386	18685	0.75609887948177	1	1	1	1
3	3387	18686	0.89296719108532	1	1	1	1
3	3388	18687	0.76229451456825	1	1	1	1
3	3389	18688	0.93017753303614	1	1	1	1
3	3390	18689	0.92232881165759	1	1	1	1
3	3392	18691	0.91348484293043	1	1	1	1
3	3393	18692	0.82703308389473	1	1	1	1
3	3394	18693	0.83495441332742	1	1	1	1
3	3395	18694	0.92102240148143	1	1	1	1
3	3396	18695	0.8025601396654	1	1	1	1
3	3398	18697	0.91803435064543	1	1	1	1
3	3399	18698	0.86050461334842	1	1	1	1
3	3400	18699	0.74478182049855	1	1	1	1
3	3401	18700	0.90799457072985	1	1	1	1
3	3402	18701	0.88799850239895	1	1	1	1
3	3404	18703	0.91939935891362	1	1	1	1
3	3405	18704	0.89722687887564	1	1	1	1
3	3408	18707	0.93373672722733	1	1	1	1
3	3409	18708	0.87584881498623	1	1	1	1
3	3410	18709	0.71813249146197	1	1	1	1
3	3411	18710	0.85235690619155	1	1	1	1
3	3412	18711	0.85834705239465	1	1	1	1
3	3414	18713	0.91241019064264	1	1	1	1
3	3415	18714	0.84116837002352	1	1	1	1
3	3416	18715	0.91753113353332	1	1	1	1
3	3417	18716	0.90525912048346	1	1	1	1
3	3418	18717	0.97007525721321	1	1	1	1
3	3419	18718	0.91962686453881	1	1	1	1
3	3420	18719	0.87121462264151	1	1	1	1
3	3421	18720	0.75975536046514	1	1	1	1
3	3422	18721	0.95524553571429	1	1	1	1
3	3423	18722	1	1	1	1	1
3	3425	18724	0.82874196079661	1	1	1	1
3	3427	18726	0.81572343551192	1	1	1	1
3	3428	18727	0.86484282518811	1	1	1	1
3	3430	18729	0.89941351535305	1	1	1	1
3	3431	18730	0.88273271048921	1	1	1	1
3	3432	18731	0.96758306931778	1	1	1	1
3	3433	18732	0.79917389791207	1	1	1	1
3	3434	18733	0.7842041637185	1	1	1	1
3	3435	18734	0.82826273013882	1	1	1	1
3	3436	18735	0.94155655421419	1	1	1	1
3	3437	18736	0.76909733302044	1	1	1	1
3	3440	18739	0.88705617677568	1	1	1	1
3	3441	18740	0.81081833207973	1	1	1	1
3	3442	18741	0.83459637178955	1	1	1	1
3	3443	18742	0.91260959933699	1	1	1	1
3	3444	18743	0.81132478578549	1	1	1	1
3	3445	18744	0.95564058140141	1	1	1	1
3	3446	18745	0.95784583076071	1	1	1	1
3	3447	18746	0.95733333333333	1	1	1	1
3	3448	18747	0.87398616309075	1	1	1	1
3	3449	18748	0.92804482775057	1	1	1	1
3	3450	18749	0.74255312419191	1	1	1	1
3	3454	18751	0.76863735928714	1	1	1	1
3	3455	18752	0.96342412451362	1	1	1	1
3	3456	18753	0.96432649140982	1	1	1	1
3	3457	18754	0.92066736022436	1	1	1	1
3	3459	18756	0.85801244973376	1	1	1	1
3	3461	18758	0.83734242350909	1	1	1	1
3	3462	18759	0.91018252492817	1	1	1	1
3	3463	18760	0.96500205114221	1	1	1	1
3	3464	18761	0.89044019314755	1	1	1	1
3	3466	18763	0.9789991635605	1	1	1	1
3	3467	18764	0.95581395348837	1	1	1	1
3	3468	18765	0.70381533962995	1	1	1	1
3	3469	18766	0.97920727745289	1	1	1	1
3	3470	18767	0.85931968373849	1	1	1	1
3	3471	18768	0.52058776251208	1	1	1	1
3	3472	18769	0.94814302822926	1	1	1	1
3	3473	18770	0.73877823853455	1	1	1	1
3	3475	18771	0.8696451094959	1	1	1	1
3	3476	18772	0.94735822586904	1	1	1	1
3	3477	18773	0.93355507259147	1	1	1	1
3	3481	18777	0.95511695906433	1	1	1	1
3	3482	18778	0.65427471647289	1	1	1	1
3	3483	18779	0.46741085795424	1	1	1	1
3	3484	18780	0.85520144712261	1	1	1	1
3	3485	18781	0.83364927480291	1	1	1	1
3	3486	18782	0.91094024943979	1	1	1	1
3	3487	18783	0.88428771509473	1	1	1	1
3	3488	18784	0.87940226750861	1	1	1	1
3	3489	18785	0.91908364695075	1	1	1	1
3	3490	18786	0.98772177321012	1	1	1	1
3	3493	18789	0.84837764075356	1	1	1	1
3	3494	18790	0.88193347063506	1	1	1	1
3	3495	18791	0.74017333750162	1	1	1	1
3	3496	18792	0.76076447847531	1	1	1	1
3	3497	18793	0.84689507724462	1	1	1	1
3	3498	18794	0.73583000916208	1	1	1	1
3	3499	18795	0.68184683777385	1	1	1	1
3	3500	18796	0.90503892060197	0	1	1	1
3	3501	18797	0.78815489498514	1	1	1	1
3	3503	18799	0.90013648117806	1	1	1	1
3	3504	18800	0.70932596750392	1	1	1	1
3	3506	18802	0.82606477013262	1	1	1	1
3	3508	18804	0.64776245718873	1	1	1	1
3	3509	18805	0.89622886067695	1	1	1	1
3	3512	18806	0.96523835584265	1	1	1	1
3	3513	18807	0.98063161919632	1	1	1	1
3	3514	18808	0.84869956691218	1	1	1	1
3	3515	18809	0.89132920317346	1	1	1	1
3	3516	18810	0.83276887542944	1	1	1	1
3	3517	18811	0.90398163566062	1	1	1	1
3	3518	18812	0.87827362245967	1	1	1	1
3	3519	18813	0.82765226806021	1	1	1	1
3	3520	18814	0.80170298417842	1	1	1	1
3	3521	18815	0.73079260537694	1	1	1	1
3	3522	18816	0.91485881700968	1	1	1	1
3	3523	18817	0.83971762540229	1	1	1	1
3	3524	18818	0.80491820711898	1	1	1	1
3	3529	18819	0.83518360288116	1	1	1	1
3	3535	18824	0.8296483323918	1	1	1	1
3	3536	18825	0.62060528042145	1	1	1	1
3	3540	18828	0.7581041530435	1	1	1	1
3	3541	18829	0.96806826552756	1	1	1	1
3	3542	18830	0.87589098343209	1	1	1	1
3	3543	18831	0.9596699701706	1	1	1	1
3	3544	18832	0.83729793684118	1	1	1	1
3	3545	18833	0.88532905791515	1	1	1	1
3	3546	18834	0.94714536366387	1	1	1	1
3	3547	18835	0.78802481394098	1	1	1	1
3	3548	18836	0.7504887695059	1	1	1	1
3	3549	18837	0.86596310439817	1	1	1	1
3	3550	18838	0.54173454385231	1	1	1	1
3	3551	18839	0.73908969212784	1	1	1	1
3	3552	18840	0.86329147964135	1	1	1	1
3	3554	18842	0.90572889801396	1	1	1	1
3	3555	18843	0.81227133722547	1	1	1	1
3	3556	18844	0.86548690434983	1	1	1	1
3	3557	18845	0.87656772010351	1	1	1	1
3	3558	18846	0.92882830213797	1	1	1	1
3	3559	18847	0.98625031451557	1	1	1	1
3	3561	18849	0.86766170357221	1	1	1	1
3	3562	18850	0.93095114982532	1	1	1	1
3	3563	18851	0.8367724844158	1	1	1	1
3	3564	18852	0.71494494451406	1	1	1	1
3	3565	18853	0.79256816587803	1	1	1	1
3	3566	18854	0.76835047310101	1	1	1	1
3	3568	18856	0.88858157296639	1	1	1	1
3	3569	18857	0.72767668642068	1	1	1	1
3	3570	18858	0.84565415387551	1	1	1	1
3	3571	18859	0.75771111168672	1	1	1	1
3	3572	18860	0.70694415722791	1	1	1	1
3	3574	18862	0.9339773374519	1	1	1	1
3	3575	18863	0.72266049653461	1	1	1	1
3	3586	18866	0.94140441069414	1	1	1	1
3	3587	18867	0.95640426906783	1	1	1	1
3	3588	18868	0.75627489932528	1	1	1	1
3	3589	18869	0.75542792981282	1	1	1	1
3	3590	18870	0.88312620996759	1	1	1	1
3	3591	18871	0.76110807805509	1	1	1	1
3	3592	18872	0.73696062701769	1	1	1	1
3	3594	18874	0.70955254320217	1	1	1	1
3	3595	18875	0.91942498077336	1	1	1	1
3	3597	18877	0.93042548150761	1	1	1	1
3	3598	18878	0.7593065857194	1	1	1	1
3	3599	18879	0.84611387404965	1	1	1	1
3	3600	18880	0.81879382398997	1	1	1	1
3	3610	18883	0.59014529551634	1	1	1	1
3	3611	18884	0.86489346389963	1	1	1	1
3	3612	18885	0.78394813403778	1	1	1	1
3	3614	18887	0.88942334373824	1	1	1	1
3	3615	18888	0.76726643256276	1	1	1	1
3	3616	18889	0.97777777777778	1	1	1	1
3	3617	18890	0.7189696795036	1	1	1	1
3	3618	18891	0.74998832838035	1	1	1	1
3	3619	18892	0.90050215903098	1	1	1	1
3	3621	18894	0.75876144585313	1	1	1	1
3	3622	18895	0.87576202865844	1	1	1	1
3	3623	18896	0.70927623245864	1	1	1	1
3	3624	18897	0.6721110754712	1	1	1	1
3	3625	18898	0.76695790989305	1	1	1	1
3	3626	18899	0.84944490120069	1	1	1	1
3	3627	18900	0.41862716230089	1	1	1	1
3	3628	18901	0.78713289501153	1	1	1	1
3	3629	18902	0.90714773432651	1	1	1	1
3	3630	18903	0.31263252381313	1	1	1	1
3	3631	18904	0.79384741546293	1	1	1	1
3	3632	18905	0.89881055968219	1	1	1	1
3	3633	18906	0.74685614752175	1	1	1	1
3	3634	18907	0.9656862745098	1	1	1	1
3	3635	18908	0.8895779010148	1	1	1	1
3	3636	18909	0.81533861542708	1	1	1	1
3	3637	18910	0.71022892741058	1	1	1	1
3	3638	18911	0.88711260695184	1	1	1	1
3	3642	18915	0.8841573128857	1	1	1	1
3	3643	18916	0.93588980301858	1	1	1	1
3	3644	18917	0.86948772304601	1	1	1	1
3	3645	18918	0.95415145836728	1	1	1	1
3	3646	18919	0.78068435407885	1	1	1	1
3	3647	18920	0.58035428113553	1	1	1	1
3	3649	18922	0.85318458137232	1	1	1	1
3	3650	18923	0.88437335587839	1	1	1	1
3	3651	18924	0.76141347652867	1	1	1	1
3	3653	18926	0.89674342105263	1	1	1	1
3	3654	18927	0.94676240396469	1	1	1	1
3	3655	18928	0.85997642221995	1	1	1	1
3	3658	18931	0.66393479501312	1	1	1	1
3	3659	18932	0.90839662102329	1	1	1	1
3	3660	18933	0.84406174998417	1	1	1	1
3	3661	18934	0.93804308858457	1	1	1	1
3	3662	18935	0.85438988182368	1	1	1	1
3	3663	18936	0.95	1	1	1	1
3	3664	18937	0.93780460325125	1	1	1	1
3	3665	18938	0.82945140426052	1	1	1	1
3	3666	18939	0.92906546388523	1	1	1	1
3	3667	18940	0.86861027393849	1	1	1	1
3	3668	18941	0.80878670099064	1	1	1	1
3	3669	18942	0.83712084928263	1	1	1	1
3	3670	18943	0.79651084570866	1	1	1	1
3	3671	18944	0.86870529489737	1	1	1	1
3	3672	18945	0.7833099939379	1	1	1	1
3	3673	18946	0.92750154149957	1	1	1	1
3	3674	18947	0.82614306848887	1	1	1	1
3	3675	18948	0.89287815518071	1	1	1	1
3	3676	18949	0.73377563889729	1	1	1	1
3	3678	18951	0.68506141569967	1	1	1	1
3	3679	18952	0.74871919487584	1	1	1	1
3	3680	18953	0.82959573763326	1	1	1	1
3	3681	18954	0.84297810807519	1	1	1	1
3	3685	18958	0.87724699431854	1	1	1	1
3	3686	18959	0.86979892799956	1	1	1	1
3	3687	18960	0.82538330651164	1	1	1	1
3	3688	18961	0.80341880294779	1	1	1	1
3	3690	18963	0.96349716043863	1	1	1	1
3	3692	18965	0.80912357485634	1	1	1	1
3	3693	18966	0.9651055556475	1	1	1	1
3	3695	18968	0.80570073323506	1	1	1	1
3	3696	18969	0.70650543637171	1	1	1	1
3	3697	18970	0.86761598330195	1	1	1	1
3	3698	18971	0.71338451051676	1	1	1	1
3	3699	18972	0.90516788692192	1	1	1	1
3	3700	18973	0.93368509786517	1	1	1	1
3	3701	18974	0.76178793143973	1	1	1	1
3	3702	18975	0.64039645930732	1	1	1	1
3	3704	18977	0.97830374753452	1	1	1	1
3	3705	18978	0.91923263932123	1	1	1	1
3	3706	18979	0.43391222180857	1	1	1	1
3	3707	18980	0.90099895717234	1	1	1	1
3	3708	18981	0.81547268959143	1	1	1	1
3	3709	18982	0.79916052416052	1	1	1	1
3	3710	18983	0.76440240136874	1	1	1	1
3	3711	18984	0.95287743183606	1	1	1	1
3	3712	18985	0.89103269907083	1	1	1	1
3	3714	18987	0.97154405621898	1	1	1	1
3	3722	18995	0.73808238045596	1	1	1	1
3	3724	18997	0.69145710538911	1	1	1	1
3	3725	18998	0.91037769752772	1	1	1	1
3	3726	18999	0.79741281834604	1	1	1	1
3	3728	19001	0.84777606167932	1	1	1	1
3	3729	19002	0.82592666128802	1	1	1	1
3	3730	19003	0.7792789791552	1	1	1	1
3	3731	19004	0.864766617338	1	1	1	1
3	3732	19005	0.97734179932601	1	1	1	1
3	3733	19006	0.85452161342628	1	1	1	1
3	3735	19008	0.86931015075478	1	1	1	1
3	3737	19010	0.92452830188679	1	1	1	1
3	3738	19011	0.848701588045	1	1	1	1
3	3739	19012	0.78369137371405	1	1	1	1
3	3740	19013	0.92989217674354	1	1	1	1
3	3741	19014	0.53389786903657	1	1	1	1
3	3742	19015	0.64131872256066	1	1	1	1
3	3743	19016	0.72756141958009	1	1	1	1
3	3745	19017	0.96470588235294	1	1	1	1
3	3746	19018	0.82639839748916	1	1	1	1
3	3748	19020	0.96457818519995	1	1	1	1
3	3749	19021	0.74139728382834	1	1	1	1
3	3750	19022	0.81528102873118	1	1	1	1
3	3751	19023	0.88731190035906	1	1	1	1
3	3752	19024	0.88428123058995	1	1	1	1
3	3753	19025	0.95731707317073	1	1	1	1
3	3754	19026	0.79744500895817	1	1	1	1
3	3755	19027	0.8802809297281	1	1	1	1
3	3756	19028	0.89511405002026	1	1	1	1
3	3757	19029	0.68105474876764	1	1	1	1
3	3760	19030	0.94946549503859	1	1	1	1
3	3761	19031	0.76675650947189	1	1	1	1
3	3762	19032	0.99280205655527	1	1	1	1
3	3763	19033	0.82024296746342	1	1	1	1
3	3764	19034	0.85170226957974	1	1	1	1
3	3765	19035	0.8788372991446	1	1	1	1
3	3767	19037	0.74372958109738	1	1	1	1
3	3768	19038	0.92469899665552	1	1	1	1
3	3769	19039	0.88950869018442	1	1	1	1
3	3771	19041	0.91103948390071	1	1	1	1
3	3772	19042	0.83941658617227	1	1	1	1
3	3774	19044	0.65757499297263	1	1	1	1
3	3777	19046	0.91405436935945	1	1	1	1
3	3778	19047	0.74231999505277	1	1	1	1
3	3779	19048	0.75013072061119	1	1	1	1
3	3780	19049	0.82484635367854	1	1	1	1
3	3781	19050	0.92484219367348	1	1	1	1
3	3782	19051	0.89317898986743	1	1	1	1
3	3783	19052	0.8715461663162	1	1	1	1
3	3784	19053	0.93347075168443	1	1	1	1
3	3785	19054	0.72949376190717	1	1	1	1
3	3797	19061	0.96363077667423	1	1	1	1
3	3800	19064	0.96333521555392	1	1	1	1
3	3801	19065	0.99219413549039	1	1	1	1
3	3802	19066	0.8587229555724	1	1	1	1
3	3803	19067	0.74813646528164	1	1	1	1
3	3804	19068	0.94245106054331	1	1	1	1
3	3805	19069	0.87186966060137	1	1	1	1
3	3806	19070	0.87468840165205	1	1	1	1
3	3808	19072	0.90678419203555	1	1	1	1
3	3810	19074	0.78060784701855	1	1	1	1
3	3811	19075	0.97282019190655	1	1	1	1
3	3812	19076	0.79400337588092	1	1	1	1
3	3813	19077	0.87068405800573	1	1	1	1
3	3814	19078	0.66134647845844	1	1	1	1
3	3816	19080	0.84540945827082	1	1	1	1
3	3818	19082	0.94629257222625	1	1	1	1
3	3819	19083	0.99642678927859	1	1	1	1
3	3820	19084	0.94693188520126	1	1	1	1
3	3821	19085	0.88424074814519	1	1	1	0.5
3	3822	19086	0.92617496654082	1	1	1	1
3	3823	19087	0.86497323380261	1	1	1	1
3	3824	19088	0.65745574929444	1	1	1	1
3	3825	19089	0.78825699850506	1	1	1	1
3	3826	19090	0.56129477216371	1	1	1	1
3	3827	19091	0.85445375095735	1	1	1	1
3	3828	19092	0.8062549399593	1	1	1	1
3	3830	19094	0.72303130335809	1	1	1	1
3	3832	19096	0.79815250424603	1	1	1	1
3	3833	19097	0.63505383989861	1	1	1	1
3	3834	19098	0.65022995970939	1	1	1	1
3	3835	19099	0.77734229528853	1	1	1	1
3	3837	19101	0.81070885563213	1	1	1	1
3	3838	19102	0.93157152924595	1	1	1	1
3	3840	19104	0.90552544026589	1	1	1	1
3	3842	19106	0.81082463000033	1	1	1	1
3	3843	19107	0.90828735112383	1	1	1	1
3	3844	19108	0.92628505528033	1	1	1	1
3	3845	19109	0.86257693489141	1	1	1	1
3	3846	19110	0.8684016619848	1	1	1	1
3	3848	19112	0.75985906355262	1	1	1	1
3	3849	19113	0.69308449311999	1	1	1	1
3	3850	19114	0.75777447933846	1	1	1	1
3	3851	19115	0.71369738254709	1	1	1	1
3	3852	19116	0.89707659618157	1	1	1	1
3	3853	19117	0.83616102691109	1	1	1	1
3	3854	19118	0.77039888448267	1	1	1	1
3	3855	19119	0.94881088525224	1	1	1	1
3	3856	19120	0.85544342622063	1	1	1	1
3	3857	19121	0.79625969535555	1	1	1	1
3	3858	19122	0.88459166816426	1	1	1	1
3	3859	19123	0.84736988313	1	1	1	1
3	3860	19124	0.91559831567636	1	1	1	1
3	3861	19125	0.88757010876433	1	1	1	1
3	3862	19126	0.79105223795791	1	1	1	1
3	3864	19127	0.82349825193584	1	1	1	1
3	3866	19128	0.75859219833767	1	1	1	1
3	3867	19129	0.8992951835246	1	1	1	1
3	3869	19131	0.96315923988481	1	1	1	1
3	3870	19132	0.8166728318231	1	1	1	1
3	3871	19133	0.85940017548058	1	1	1	1
3	3874	19135	0.78657677165763	1	1	1	1
3	3875	19136	0.97821026768395	1	1	1	1
3	3876	19137	0.52386213323713	1	1	1	1
3	3878	19139	0.87356953083635	1	1	1	1
3	3880	19141	0.58864155084859	1	1	1	1
3	3882	19143	0.77033268182532	1	1	1	1
3	3883	19144	0.85387304847614	1	1	1	1
3	3885	19146	0.92300413712074	1	1	1	1
3	3893	19148	0.90869384292825	1	1	1	1
3	3895	19150	0.83284738851355	1	1	1	1
3	3896	19151	0.73533279654947	1	1	1	1
3	3897	19152	0.97074074074074	1	1	1	1
3	3898	19153	0.81902400653728	1	1	1	1
3	3899	19154	0.99673913043478	1	1	1	1
3	3900	19155	0.99476439790576	1	1	1	1
3	3901	19156	0.79352570850052	1	1	1	1
3	3903	19158	0.98484848484848	1	1	1	1
3	3904	19159	0.91363636363636	1	1	1	1
3	3905	19160	0.84257389939453	1	1	1	1
3	3906	19161	0.81345981352887	1	1	1	1
3	3907	19162	0.9175439994432	1	1	1	1
3	3908	19163	0.95951006290774	1	1	1	1
3	3909	19164	0.91045050169683	1	1	1	1
3	3911	19166	0.80388240851661	1	1	1	1
3	3912	19167	0.77327089668957	1	1	1	1
3	3915	19170	0.88624650910971	1	1	1	1
3	3916	19171	0.88689526633507	1	1	1	1
3	3918	19173	0.87584346754265	1	1	1	1
3	3919	19174	0.95400663547153	1	1	1	1
3	3920	19175	0.86170805500577	1	1	1	1
3	3921	19176	0.88644277369002	1	1	1	1
3	3922	19177	0.87459596237922	1	1	1	1
3	3924	19179	0.81565655867195	1	1	1	1
3	3925	19180	0.86224499785608	1	1	1	1
3	3928	19183	0.86156614285934	1	1	1	1
3	3929	19184	0.89414223517686	1	1	1	1
3	3936	19189	0.78960596493166	1	1	1	1
3	3937	19190	0.67288773890835	1	1	1	1
3	3938	19191	0.86586936979048	1	1	1	1
3	3939	19192	0.82658399141105	1	1	1	1
3	3941	19194	0.66952947503884	1	1	1	1
3	3942	19195	0.53447232718972	1	1	1	1
3	3943	19196	0.93870212300963	1	1	1	1
3	3944	19197	0.66573639364779	1	1	1	1
3	3946	19199	0.74597238994695	1	1	1	1
3	3947	19200	0.65905879259917	1	1	1	1
3	3948	19201	0.86990149049177	1	1	1	1
3	3949	19202	0.92213206134242	1	1	1	1
3	3950	19203	0.8543593066406	1	1	1	1
3	3951	19204	0.79464719476298	1	1	1	1
3	3952	19205	0.83453242864163	1	1	1	1
3	3953	19206	0.86618146069766	1	1	1	1
3	3954	19207	0.88656551918069	1	1	1	1
3	3955	19208	0.89707209155687	1	1	1	1
3	3956	19209	0.81828231180305	1	1	1	1
3	3957	19210	0.88699173375644	1	1	1	1
3	3959	19211	0.96287630955958	1	1	1	1
3	3960	19212	0.84998065705896	1	1	1	1
3	3961	19213	0.92099790695281	1	1	1	1
3	3962	19214	0.90650806451613	1	1	1	1
3	3963	19215	0.79406903915794	1	1	1	1
3	3965	19217	0.83393111852701	1	1	1	1
3	3966	19218	0.93710464781713	1	1	1	1
3	3971	19222	0.9187456232493	1	1	1	1
3	3972	19223	0.82808208454377	1	1	1	1
3	3974	19225	0.79836890993196	1	1	1	1
3	3975	19226	0.78258967429483	1	1	1	1
3	3977	19228	0.72439405547527	1	1	1	1
3	3978	19229	0.78529306717395	1	1	1	1
3	3979	19230	0.80357366457984	1	1	1	1
3	3980	19231	0.67273035456737	1	1	1	1
3	3981	19232	0.9144868880405	1	1	1	1
3	3982	19233	0.86798804222989	1	1	1	1
3	3985	19236	0.37793515579587	1	1	1	1
3	3988	19239	0.76692481587463	1	1	1	1
3	3990	19241	0.75974808632244	1	1	1	1
3	3991	19242	0.92853576284597	1	1	1	1
3	3993	19244	0.82159578366044	1	1	1	1
3	3994	19245	0.95194318399623	1	1	1	1
3	3995	19246	0.90770071092664	1	1	1	1
3	3996	19247	0.79798419061119	1	1	1	1
3	3997	19248	0.75276932468503	1	1	1	1
3	3998	19249	0.9750585896794	1	1	1	1
3	3999	19250	0.56963563778012	1	1	1	1
3	4000	19251	0.71717602695256	1	1	1	1
3	4002	19253	0.93686868686869	1	1	1	1
3	4003	19254	0.68193688913775	1	1	1	1
3	4004	19255	0.91136924847308	1	1	1	1
3	4005	19256	0.54096080873384	1	1	1	1
3	4007	19258	0.78105437094833	1	1	1	1
3	4009	19260	0.80578652339823	1	1	1	1
3	4010	19261	0.95423413111877	1	1	1	1
3	4012	19263	0.86465266744377	1	1	1	1
3	4014	19265	0.83057443132686	1	1	1	1
3	4016	19267	0.86886063171156	1	1	1	1
3	4017	19268	0.90668390643929	1	1	1	1
3	4018	19269	0.89560826387981	1	1	1	1
3	4020	19271	0.86759139941287	1	1	1	1
3	4022	19273	0.90648247056952	1	1	1	1
3	4023	19274	0.79143276689619	1	1	1	1
3	4025	19276	0.90313285730948	1	1	1	1
3	4026	19277	0.72702867981115	1	1	1	1
3	4027	19278	0.92735295634177	1	1	1	1
